Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval
21,4,2015-07-30,6985,534,1,1,0,1,c,c,550.0,10.0,1999.0,1,45.0,2009.0,"Jan,Apr,Jul,Oct"
22,4,2015-07-30,5685,575,1,1,0,0,a,a,1040.0,0.0,0.0,1,22.0,2012.0,"Jan,Apr,Jul,Oct"
23,4,2015-07-30,5801,484,1,1,0,1,d,a,4060.0,8.0,2005.0,0,0.0,0.0,None
24,4,2015-07-30,11439,884,1,1,0,1,a,c,4590.0,3.0,2000.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct"
25,4,2015-07-30,11272,1422,1,1,0,1,c,a,430.0,4.0,2003.0,0,0.0,0.0,None
26,4,2015-07-30,7892,679,1,1,0,1,d,a,2300.0,0.0,0.0,0,0.0,0.0,None
27,4,2015-07-30,10270,1065,1,1,0,1,a,a,60.0,1.0,2005.0,1,5.0,2011.0,"Jan,Apr,Jul,Oct"
28,4,2015-07-30,6210,635,1,1,0,1,a,a,1200.0,10.0,2014.0,1,6.0,2015.0,"Mar,Jun,Sept,Dec"
29,4,2015-07-30,8039,661,1,1,0,1,d,c,2170.0,0.0,0.0,0,0.0,0.0,None
30,4,2015-07-30,4881,682,1,1,0,1,a,a,40.0,2.0,2014.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
31,4,2015-07-30,6712,582,1,1,0,1,d,c,9800.0,7.0,2012.0,0,0.0,0.0,None
32,4,2015-07-30,5779,617,1,1,0,0,a,a,2910.0,0.0,0.0,1,45.0,2009.0,"Feb,May,Aug,Nov"
33,4,2015-07-30,8146,740,1,1,0,1,a,c,1320.0,5.0,2013.0,0,0.0,0.0,None
34,4,2015-07-30,8443,992,1,1,0,1,c,a,2240.0,9.0,2009.0,0,0.0,0.0,None
35,4,2015-07-30,11088,727,1,1,0,1,d,c,7660.0,10.0,2000.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
36,4,2015-07-30,11955,1150,1,1,0,0,a,c,540.0,6.0,2003.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
37,4,2015-07-30,7771,791,1,1,0,1,c,a,4230.0,12.0,2014.0,0,0.0,0.0,None
38,4,2015-07-30,6591,499,1,1,0,1,d,a,1090.0,4.0,2007.0,0,0.0,0.0,None
39,4,2015-07-30,5734,668,1,1,0,1,a,a,260.0,10.0,2006.0,1,31.0,2013.0,"Feb,May,Aug,Nov"
40,4,2015-07-30,5191,661,1,1,0,1,a,a,180.0,0.0,0.0,1,45.0,2009.0,"Feb,May,Aug,Nov"
41,4,2015-07-30,6311,455,1,1,0,0,d,c,1180.0,0.0,0.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
42,4,2015-07-30,10853,1104,1,1,0,1,a,c,290.0,0.0,0.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct"
43,4,2015-07-30,5982,526,1,1,0,1,d,a,4880.0,0.0,0.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
44,4,2015-07-30,5159,562,1,1,0,1,a,a,540.0,6.0,2011.0,0,0.0,0.0,None
45,4,2015-07-30,6063,445,1,1,0,1,d,a,9710.0,2.0,2014.0,0,0.0,0.0,None
46,4,2015-07-30,7057,760,1,1,0,0,c,a,1200.0,9.0,2005.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
47,4,2015-07-30,7585,864,1,1,0,1,a,c,270.0,4.0,2013.0,1,14.0,2013.0,"Jan,Apr,Jul,Oct"
48,4,2015-07-30,3297,335,1,1,0,1,a,a,1060.0,5.0,2012.0,0,0.0,0.0,None
49,4,2015-07-30,8996,590,1,1,0,1,d,c,18010.0,9.0,2007.0,0,0.0,0.0,None
50,4,2015-07-30,5324,376,1,1,0,1,d,a,6260.0,11.0,2009.0,0,0.0,0.0,None
51,4,2015-07-30,8280,555,1,1,0,0,a,c,10570.0,7.0,2013.0,1,9.0,2011.0,"Jan,Apr,Jul,Oct"
52,4,2015-07-30,7024,453,1,1,0,0,d,c,450.0,4.0,2014.0,1,39.0,2010.0,"Jan,Apr,Jul,Oct"
53,4,2015-07-30,6797,598,1,1,0,1,a,c,30360.0,9.0,2013.0,0,0.0,0.0,None
54,4,2015-07-30,9905,778,1,1,0,1,d,c,7170.0,8.0,2014.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
55,4,2015-07-30,5610,639,1,1,0,1,a,a,720.0,11.0,2004.0,0,0.0,0.0,None
56,4,2015-07-30,8705,544,1,1,0,1,d,c,6620.0,3.0,2012.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
57,4,2015-07-30,9820,872,1,1,0,1,d,c,420.0,6.0,2014.0,0,0.0,0.0,None
58,4,2015-07-30,8433,594,1,1,0,0,a,c,7340.0,5.0,2008.0,1,27.0,2012.0,"Jan,Apr,Jul,Oct"
59,4,2015-07-30,5556,545,1,1,0,1,a,c,2840.0,6.0,2007.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
60,4,2015-07-30,10213,818,1,1,0,1,d,c,5540.0,10.0,2009.0,0,0.0,0.0,None
61,4,2015-07-30,5868,599,1,1,0,1,a,c,350.0,12.0,2007.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
62,4,2015-07-30,7181,762,1,1,0,1,a,a,2050.0,0.0,0.0,0,0.0,0.0,None
63,4,2015-07-30,9316,735,1,1,0,1,c,c,3700.0,6.0,2010.0,1,18.0,2010.0,"Feb,May,Aug,Nov"
64,4,2015-07-30,13029,863,1,1,0,1,d,c,22560.0,0.0,0.0,1,14.0,2013.0,"Jan,Apr,Jul,Oct"
65,4,2015-07-30,6652,511,1,1,0,1,a,c,13840.0,5.0,2010.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
66,4,2015-07-30,6937,530,1,1,0,1,d,a,7660.0,0.0,0.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
67,4,2015-07-30,10875,955,1,1,0,1,a,c,410.0,2.0,2006.0,0,0.0,0.0,None
68,4,2015-07-30,7780,976,1,1,0,1,a,c,250.0,0.0,0.0,1,35.0,2012.0,"Mar,Jun,Sept,Dec"
69,4,2015-07-30,10252,1230,1,1,0,1,c,c,1130.0,0.0,0.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct"
70,4,2015-07-30,8034,678,1,1,0,1,c,c,4840.0,0.0,0.0,0,0.0,0.0,None
71,4,2015-07-30,10090,761,1,1,0,1,a,a,17500.0,8.0,2008.0,1,37.0,2009.0,"Mar,Jun,Sept,Dec"
72,4,2015-07-30,5434,541,1,1,0,0,a,a,2200.0,12.0,2009.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
73,4,2015-07-30,4998,492,1,1,0,1,a,c,1650.0,9.0,2008.0,0,0.0,0.0,None
74,4,2015-07-30,6349,839,1,1,0,1,a,a,330.0,0.0,0.0,0,0.0,0.0,None
75,4,2015-07-30,7551,711,1,1,0,1,d,c,22440.0,12.0,2013.0,0,0.0,0.0,None
76,4,2015-07-30,10775,1014,1,1,0,0,d,c,19960.0,3.0,2006.0,0,0.0,0.0,None
77,4,2015-07-30,8141,660,1,1,0,1,d,c,1090.0,8.0,2009.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct"
78,4,2015-07-30,3964,484,1,1,0,1,a,a,3510.0,11.0,2006.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
79,4,2015-07-30,6371,596,1,1,0,1,a,a,3320.0,0.0,0.0,0,0.0,0.0,None
80,4,2015-07-30,8942,614,1,1,0,1,d,a,7910.0,0.0,0.0,0,0.0,0.0,None
81,4,2015-07-30,7376,566,1,1,0,0,a,a,2370.0,3.0,2011.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
82,4,2015-07-30,10023,854,1,1,0,1,a,a,22390.0,4.0,2008.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
83,4,2015-07-30,3401,311,1,1,0,1,a,a,2710.0,0.0,0.0,0,0.0,0.0,None
84,4,2015-07-30,12928,1255,1,1,0,1,a,c,11810.0,8.0,2014.0,0,0.0,0.0,None
85,4,2015-07-30,7187,1000,1,1,0,1,b,a,1870.0,10.0,2011.0,0,0.0,0.0,None
86,4,2015-07-30,4759,574,1,1,0,1,a,a,480.0,2.0,2005.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
87,4,2015-07-30,6310,748,1,1,0,1,a,a,560.0,12.0,2010.0,0,0.0,0.0,None
88,4,2015-07-30,7954,683,1,1,0,1,a,a,10690.0,10.0,2005.0,0,0.0,0.0,None
89,4,2015-07-30,6433,683,1,1,0,0,a,a,2380.0,7.0,2004.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
90,4,2015-07-30,8879,1017,1,1,0,1,a,a,330.0,11.0,2007.0,0,0.0,0.0,None
91,4,2015-07-30,6151,538,1,1,0,1,c,a,2410.0,0.0,0.0,1,35.0,2011.0,"Jan,Apr,Jul,Oct"
92,4,2015-07-30,6683,598,1,1,0,1,c,a,240.0,0.0,0.0,1,45.0,2009.0,"Feb,May,Aug,Nov"
93,4,2015-07-30,5897,585,1,1,0,1,a,a,16690.0,0.0,0.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
94,4,2015-07-30,7964,649,1,1,0,1,d,c,14620.0,0.0,0.0,0,0.0,0.0,None
95,4,2015-07-30,7525,794,1,1,0,1,a,a,1890.0,10.0,2014.0,0,0.0,0.0,None
96,4,2015-07-30,6308,634,1,1,0,1,a,a,8780.0,2.0,2005.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
97,4,2015-07-30,7695,713,1,1,0,1,d,c,8980.0,0.0,0.0,0,0.0,0.0,None
98,4,2015-07-30,6399,455,1,1,0,1,d,c,15140.0,12.0,2006.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
99,4,2015-07-30,6046,500,1,1,0,0,c,c,2030.0,11.0,2003.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec"
100,4,2015-07-30,9631,761,1,1,0,0,d,a,17930.0,0.0,0.0,0,0.0,0.0,None
101,4,2015-07-30,8655,709,1,1,0,1,d,c,2440.0,0.0,0.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec"
102,4,2015-07-30,7241,949,1,1,0,1,a,a,150.0,12.0,2007.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
103,4,2015-07-30,4461,393,1,1,0,1,d,c,5210.0,5.0,2015.0,0,0.0,0.0,None
104,4,2015-07-30,10463,1188,1,1,0,1,a,a,390.0,6.0,2009.0,0,0.0,0.0,None
105,4,2015-07-30,6561,553,1,1,0,1,a,c,6190.0,0.0,0.0,1,23.0,2013.0,"Mar,Jun,Sept,Dec"
106,4,2015-07-30,8253,764,1,1,0,1,a,a,1390.0,8.0,2013.0,0,0.0,0.0,None
107,4,2015-07-30,8132,919,1,1,0,1,a,a,1930.0,9.0,2009.0,0,0.0,0.0,None
108,4,2015-07-30,14082,1015,1,1,0,0,d,c,2190.0,9.0,2003.0,0,0.0,0.0,None
109,4,2015-07-30,6082,660,1,1,0,1,a,c,3300.0,11.0,2010.0,0,0.0,0.0,None
110,4,2015-07-30,5680,660,1,1,0,1,a,c,46590.0,4.0,2013.0,0,0.0,0.0,None
111,4,2015-07-30,8446,633,1,1,0,1,d,c,7890.0,0.0,0.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
112,4,2015-07-30,6071,693,1,1,0,1,a,a,1630.0,9.0,2009.0,0,0.0,0.0,None
113,4,2015-07-30,6819,631,1,1,0,0,d,c,20930.0,11.0,1999.0,0,0.0,0.0,None
114,4,2015-07-30,5272,579,1,1,0,1,c,a,4510.0,0.0,0.0,1,48.0,2011.0,"Mar,Jun,Sept,Dec"
115,4,2015-07-30,9370,636,1,1,0,0,d,c,5740.0,4.0,2007.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
116,4,2015-07-30,7138,719,1,1,0,1,a,a,680.0,4.0,2013.0,0,0.0,0.0,None
117,4,2015-07-30,3921,458,1,1,0,1,a,a,3450.0,9.0,2011.0,0,0.0,0.0,None
118,4,2015-07-30,8263,659,1,1,0,1,d,c,3580.0,9.0,2012.0,0,0.0,0.0,None
119,4,2015-07-30,5737,580,1,1,0,1,a,c,2100.0,2.0,2010.0,0,0.0,0.0,None
120,4,2015-07-30,7749,668,1,1,0,1,d,a,2290.0,12.0,2014.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
121,4,2015-07-30,4422,461,1,1,0,1,a,a,3570.0,11.0,2009.0,1,36.0,2013.0,"Mar,Jun,Sept,Dec"
122,4,2015-07-30,10576,1163,1,1,0,1,a,c,58260.0,4.0,2013.0,0,0.0,0.0,None
123,4,2015-07-30,9735,1022,1,1,0,1,a,a,16760.0,9.0,2011.0,0,0.0,0.0,None
124,4,2015-07-30,4046,453,1,1,0,1,a,a,1410.0,4.0,2003.0,0,0.0,0.0,None
125,4,2015-07-30,13146,1580,1,1,0,1,a,a,760.0,12.0,2005.0,0,0.0,0.0,None
126,4,2015-07-30,6659,531,1,1,0,1,d,a,3370.0,10.0,2014.0,1,18.0,2011.0,"Feb,May,Aug,Nov"
127,4,2015-07-30,6568,714,1,1,0,0,d,a,1350.0,12.0,2005.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
128,4,2015-07-30,8895,661,1,1,0,1,d,c,2000.0,0.0,0.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct"
129,4,2015-07-30,9903,1242,1,1,0,0,a,a,2460.0,0.0,0.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
130,4,2015-07-30,5773,560,1,1,0,1,c,a,900.0,0.0,0.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
131,4,2015-07-30,4608,460,1,1,0,1,c,a,920.0,7.0,2015.0,0,0.0,0.0,None
132,4,2015-07-30,9173,717,1,1,0,0,d,c,1040.0,0.0,0.0,1,27.0,2012.0,"Jan,Apr,Jul,Oct"
133,4,2015-07-30,7083,725,1,1,0,1,a,a,270.0,8.0,2013.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
134,4,2015-07-30,4963,486,1,1,0,1,a,a,1200.0,9.0,2008.0,0,0.0,0.0,None
135,4,2015-07-30,6568,525,1,1,0,1,d,a,5190.0,0.0,0.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct"
136,4,2015-07-30,7977,548,1,1,0,0,a,c,2200.0,12.0,2010.0,1,22.0,2012.0,"Feb,May,Aug,Nov"
137,4,2015-07-30,8026,966,1,1,0,0,a,a,1730.0,7.0,2015.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
138,4,2015-07-30,10018,927,1,1,0,1,a,c,25360.0,10.0,2014.0,0,0.0,0.0,None
139,4,2015-07-30,8083,625,1,1,0,0,a,a,1700.0,1.0,2008.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
140,4,2015-07-30,9419,1032,1,1,0,1,a,c,1090.0,7.0,2010.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct"
141,4,2015-07-30,6558,739,1,1,0,1,c,c,1540.0,0.0,0.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec"
142,4,2015-07-30,4181,509,1,1,0,1,a,a,1090.0,7.0,2002.0,0,0.0,0.0,None
143,4,2015-07-30,6740,584,1,1,0,1,d,a,2930.0,12.0,2002.0,0,0.0,0.0,None
144,4,2015-07-30,9142,871,1,1,0,0,a,c,16570.0,0.0,0.0,0,0.0,0.0,None
145,4,2015-07-30,10475,1325,1,1,0,0,a,a,280.0,0.0,0.0,1,45.0,2009.0,"Feb,May,Aug,Nov"
146,4,2015-07-30,8798,734,1,1,0,1,d,c,8050.0,10.0,1961.0,1,48.0,2012.0,"Jan,Apr,Jul,Oct"
147,4,2015-07-30,8504,796,1,1,0,1,d,c,8540.0,0.0,0.0,0,0.0,0.0,None
148,4,2015-07-30,9151,801,1,1,0,1,a,a,2090.0,12.0,2008.0,0,0.0,0.0,None
149,4,2015-07-30,6362,589,1,1,0,0,d,a,2610.0,7.0,2006.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
150,4,2015-07-30,11755,1048,1,1,0,1,c,c,31830.0,3.0,2010.0,0,0.0,0.0,None
151,4,2015-07-30,7293,632,1,1,0,1,d,c,4360.0,10.0,2005.0,0,0.0,0.0,None
152,4,2015-07-30,6227,603,1,1,0,1,a,a,1780.0,0.0,0.0,0,0.0,0.0,None
153,4,2015-07-30,7587,600,1,1,0,1,a,a,16240.0,10.0,2000.0,1,18.0,2011.0,"Feb,May,Aug,Nov"
154,4,2015-07-30,10780,813,1,1,0,1,d,c,16420.0,0.0,0.0,0,0.0,0.0,None
155,4,2015-07-30,7854,694,1,1,0,0,d,a,3050.0,0.0,0.0,1,35.0,2010.0,"Jan,Apr,Jul,Oct"
156,4,2015-07-30,8828,871,1,1,0,1,a,a,2020.0,2.0,2011.0,1,14.0,2011.0,"Mar,Jun,Sept,Dec"
157,4,2015-07-30,10797,1005,1,1,0,1,a,c,2950.0,10.0,2004.0,0,0.0,0.0,None
158,4,2015-07-30,9662,538,1,1,0,1,d,c,11840.0,0.0,0.0,1,31.0,2009.0,"Feb,May,Aug,Nov"
159,4,2015-07-30,8741,713,1,1,0,0,d,a,8530.0,3.0,2013.0,0,0.0,0.0,None
160,4,2015-07-30,6442,565,1,1,0,1,d,c,17110.0,11.0,2005.0,0,0.0,0.0,None
161,4,2015-07-30,6558,702,1,1,0,1,a,c,2970.0,3.0,2005.0,0,0.0,0.0,None
162,4,2015-07-30,9618,598,1,1,0,1,d,c,5340.0,3.0,2012.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
163,4,2015-07-30,6122,759,1,1,0,1,a,a,1480.0,4.0,2009.0,0,0.0,0.0,None
164,4,2015-07-30,8844,755,1,1,0,0,a,a,1160.0,9.0,2005.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
165,4,2015-07-30,4504,469,1,1,0,0,a,a,3720.0,4.0,2005.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
166,4,2015-07-30,7130,877,1,1,0,1,a,c,100.0,4.0,2014.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
167,4,2015-07-30,11616,1177,1,1,0,1,a,a,140.0,4.0,2008.0,0,0.0,0.0,None
168,4,2015-07-30,8956,828,1,1,0,1,a,a,12540.0,0.0,0.0,0,0.0,0.0,None
169,4,2015-07-30,7626,609,1,1,0,1,d,a,980.0,7.0,2014.0,1,18.0,2014.0,"Feb,May,Aug,Nov"
170,4,2015-07-30,4771,503,1,1,0,1,a,a,1070.0,5.0,2015.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
171,4,2015-07-30,8999,855,1,1,0,1,a,a,2640.0,0.0,0.0,0,0.0,0.0,None
172,4,2015-07-30,7212,880,1,1,0,0,a,a,110.0,0.0,0.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
173,4,2015-07-30,8416,939,1,1,0,1,a,a,350.0,12.0,2012.0,0,0.0,0.0,None
174,4,2015-07-30,6479,530,1,1,0,0,a,a,13090.0,0.0,0.0,1,22.0,2012.0,"Jan,Apr,Jul,Oct"
175,4,2015-07-30,5710,614,1,1,0,1,c,a,4130.0,0.0,0.0,0,0.0,0.0,None
176,4,2015-07-30,5464,602,1,1,0,1,a,a,3770.0,0.0,0.0,0,0.0,0.0,None
177,4,2015-07-30,4517,464,1,1,0,1,a,a,1250.0,2.0,2004.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
178,4,2015-07-30,12112,982,1,1,0,1,d,a,1710.0,0.0,0.0,0,0.0,0.0,None
179,4,2015-07-30,9668,1107,1,1,0,1,a,c,480.0,0.0,0.0,0,0.0,0.0,None
180,4,2015-07-30,8365,823,1,1,0,1,d,a,5800.0,9.0,2010.0,0,0.0,0.0,None
181,4,2015-07-30,7860,744,1,1,0,0,a,a,12610.0,3.0,2013.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
182,4,2015-07-30,5812,431,1,1,0,1,d,c,1390.0,0.0,0.0,1,9.0,2011.0,"Mar,Jun,Sept,Dec"
183,4,2015-07-30,6066,729,1,1,0,0,a,a,9670.0,0.0,0.0,0,0.0,0.0,None
184,4,2015-07-30,6370,529,1,1,0,1,d,c,3560.0,0.0,0.0,0,0.0,0.0,None
185,4,2015-07-30,7120,505,1,1,0,1,d,c,1860.0,5.0,2015.0,0,0.0,0.0,None
186,4,2015-07-30,4278,385,1,1,0,0,a,a,290.0,10.0,2011.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
187,4,2015-07-30,6673,701,1,1,0,1,a,c,19360.0,0.0,0.0,0,0.0,0.0,None
188,4,2015-07-30,7630,582,1,1,0,1,d,a,850.0,0.0,0.0,1,18.0,2011.0,"Feb,May,Aug,Nov"
189,4,2015-07-30,9207,803,1,1,0,1,d,a,5760.0,7.0,2014.0,0,0.0,0.0,None
190,4,2015-07-30,9079,754,1,1,0,0,a,a,1470.0,12.0,2006.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
191,4,2015-07-30,7531,751,1,1,0,0,a,a,1100.0,8.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
192,4,2015-07-30,15620,925,1,1,0,0,d,c,2770.0,3.0,2008.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
193,4,2015-07-30,6288,828,1,1,0,1,a,a,520.0,0.0,0.0,0,0.0,0.0,None
194,4,2015-07-30,6586,501,1,1,0,1,d,c,16970.0,0.0,0.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
195,4,2015-07-30,10916,1204,1,1,0,1,a,c,220.0,0.0,0.0,0,0.0,0.0,None
196,4,2015-07-30,5287,657,1,1,0,1,c,a,3850.0,11.0,2005.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
197,4,2015-07-30,7882,799,1,1,0,1,c,a,4210.0,3.0,2015.0,0,0.0,0.0,None
198,4,2015-07-30,3211,321,1,1,0,1,a,a,290.0,9.0,2002.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
199,4,2015-07-30,9391,631,1,1,0,1,d,c,6360.0,12.0,2010.0,1,14.0,2012.0,"Mar,Jun,Sept,Dec"
200,4,2015-07-30,7103,807,1,1,0,1,a,a,1650.0,10.0,2000.0,0,0.0,0.0,None
1,3,2015-07-29,4782,523,1,1,0,1,c,a,1270.0,9.0,2008.0,0,0.0,0.0,None
2,3,2015-07-29,6402,727,1,1,0,1,a,a,570.0,11.0,2007.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
3,3,2015-07-29,7610,716,1,1,0,1,a,a,14130.0,12.0,2006.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
4,3,2015-07-29,10514,1258,1,1,0,1,c,c,620.0,9.0,2009.0,0,0.0,0.0,None
5,3,2015-07-29,5899,658,1,1,0,1,a,a,29910.0,4.0,2015.0,0,0.0,0.0,None
6,3,2015-07-29,5275,542,1,1,0,1,a,a,310.0,12.0,2013.0,0,0.0,0.0,None
7,3,2015-07-29,12074,1166,1,1,0,1,a,c,24000.0,4.0,2013.0,0,0.0,0.0,None
8,3,2015-07-29,7029,698,1,1,0,1,a,a,7520.0,10.0,2014.0,0,0.0,0.0,None
9,3,2015-07-29,7776,625,1,1,0,1,a,c,2030.0,8.0,2000.0,0,0.0,0.0,None
10,3,2015-07-29,5524,518,1,1,0,1,a,a,3160.0,9.0,2009.0,0,0.0,0.0,None
11,3,2015-07-29,8378,1064,1,1,0,1,a,c,960.0,11.0,2011.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
12,3,2015-07-29,9236,989,1,1,0,1,a,c,1070.0,0.0,0.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
13,3,2015-07-29,6648,406,1,1,0,0,d,a,310.0,0.0,0.0,1,45.0,2009.0,"Feb,May,Aug,Nov"
14,3,2015-07-29,5412,579,1,1,0,1,a,a,1300.0,3.0,2014.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct"
15,3,2015-07-29,7583,668,1,1,0,1,d,c,4110.0,3.0,2010.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
16,3,2015-07-29,9471,930,1,1,0,0,a,c,3270.0,0.0,0.0,0,0.0,0.0,None
17,3,2015-07-29,7179,861,1,1,0,1,a,a,50.0,12.0,2005.0,1,26.0,2010.0,"Jan,Apr,Jul,Oct"
18,3,2015-07-29,7833,732,1,1,0,1,d,c,13840.0,6.0,2010.0,1,14.0,2012.0,"Jan,Apr,Jul,Oct"
19,3,2015-07-29,7182,610,1,1,0,1,a,c,3240.0,0.0,0.0,1,22.0,2011.0,"Mar,Jun,Sept,Dec"
20,3,2015-07-29,10728,1040,1,1,0,0,d,a,2340.0,5.0,2009.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
21,3,2015-07-29,7337,560,1,1,0,0,c,c,550.0,10.0,1999.0,1,45.0,2009.0,"Jan,Apr,Jul,Oct"
22,3,2015-07-29,5551,525,1,1,0,0,a,a,1040.0,0.0,0.0,1,22.0,2012.0,"Jan,Apr,Jul,Oct"
23,3,2015-07-29,6319,511,1,1,0,1,d,a,4060.0,8.0,2005.0,0,0.0,0.0,None
24,3,2015-07-29,10362,810,1,1,0,1,a,c,4590.0,3.0,2000.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct"
25,3,2015-07-29,10527,1254,1,1,0,1,c,a,430.0,4.0,2003.0,0,0.0,0.0,None
26,3,2015-07-29,7298,556,1,1,0,1,d,a,2300.0,0.0,0.0,0,0.0,0.0,None
27,3,2015-07-29,10318,1029,1,1,0,1,a,a,60.0,1.0,2005.0,1,5.0,2011.0,"Jan,Apr,Jul,Oct"
28,3,2015-07-29,5547,546,1,1,0,1,a,a,1200.0,10.0,2014.0,1,6.0,2015.0,"Mar,Jun,Sept,Dec"
29,3,2015-07-29,7564,614,1,1,0,1,d,c,2170.0,0.0,0.0,0,0.0,0.0,None
30,3,2015-07-29,4551,597,1,1,0,1,a,a,40.0,2.0,2014.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
31,3,2015-07-29,5982,570,1,1,0,1,d,c,9800.0,7.0,2012.0,0,0.0,0.0,None
32,3,2015-07-29,4869,508,1,1,0,0,a,a,2910.0,0.0,0.0,1,45.0,2009.0,"Feb,May,Aug,Nov"
33,3,2015-07-29,7028,656,1,1,0,1,a,c,1320.0,5.0,2013.0,0,0.0,0.0,None
34,3,2015-07-29,8658,949,1,1,0,1,c,a,2240.0,9.0,2009.0,0,0.0,0.0,None
35,3,2015-07-29,10634,662,1,1,0,1,d,c,7660.0,10.0,2000.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
36,3,2015-07-29,11962,1195,1,1,0,0,a,c,540.0,6.0,2003.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
37,3,2015-07-29,7442,710,1,1,0,1,c,a,4230.0,12.0,2014.0,0,0.0,0.0,None
38,3,2015-07-29,6595,519,1,1,0,1,d,a,1090.0,4.0,2007.0,0,0.0,0.0,None
39,3,2015-07-29,5617,662,1,1,0,1,a,a,260.0,10.0,2006.0,1,31.0,2013.0,"Feb,May,Aug,Nov"
40,3,2015-07-29,5004,598,1,1,0,1,a,a,180.0,0.0,0.0,1,45.0,2009.0,"Feb,May,Aug,Nov"
41,3,2015-07-29,5673,396,1,1,0,0,d,c,1180.0,0.0,0.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
42,3,2015-07-29,10932,1096,1,1,0,1,a,c,290.0,0.0,0.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct"
